model,checkpoint,epoch,path,did,mean_metric,split_1_metric,split_2_metric,split_3_metric,split_4_metric,split_5_metric
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1494,0.9277981638908386,0.9229229092597961,0.9409071803092957,0.9135497808456421,0.931288480758667,0.9303224682807922
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,1510,0.9961602926254273,0.998437762260437,0.9961464405059814,0.9905294179916382,0.997727632522583,0.9979602098464966
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,6332,0.7785830020904541,0.8044548034667969,0.7424724698066711,0.812199056148529,0.7832892537117004,0.750499427318573
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,23381,0.5103640139102936,0.5841751098632812,0.4591836631298065,0.5850340127944946,0.39649122953414917,0.5269360542297363
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,40966,0.999984335899353,1.0,1.0,1.0,1.0,0.9999216794967651
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,40975,0.9842843055725098,0.9873860478401184,0.9863072037696838,0.9812151193618774,0.9727250933647156,0.9937880635261536
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,40982,0.9511041283607483,0.9622196555137634,0.9540225863456726,0.9382852911949158,0.9600346684455872,0.9409584403038025
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,40994,0.9378230571746826,0.9349968433380127,0.9389662742614746,0.9346206188201904,0.9292852282524109,0.9512463212013245
alternating_hydra_tabpfn_12l_lr1e4,epoch_80,80.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_80.cpkt,11,0.9958572626113892,0.9995455741882324,0.9936018586158752,0.9979037046432495,0.9915602207183838,0.9966749548912048
alternating_hydra_tabpfn_12l_lr1e4,epoch_80,80.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_80.cpkt,14,0.9722025036811829,0.9747300148010254,0.9733827710151672,0.9643477201461792,0.9763541221618652,0.9721978902816772
