did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
54,vehicle,hydra,846,18,972,423,0.04282366155336301,0.04345107264816761,0.0019532189309296654,0.0389215387403965,0.04784106183797121,0.1253136046975851,0.11917939502745867,75,0.9267779469490052
54,vehicle,looped_transformer_6physical_core4x2,846,18,972,423,0.03284710802137852,0.03321918472647667,0.0015499281858034474,0.029875528998672962,0.03496902156621218,0.11287272011240324,0.1074893232434988,75,0.9556835651397705
54,vehicle,tabpfn,846,18,972,423,0.03911572170754274,0.039652434177696705,0.0017887204204081167,0.035428701899945736,0.04154801741242409,0.1218457284073035,0.11654988303780556,75,0.9572097301483155
188,eucalyptus,hybrid_8l,641,19,972,320,0.02716606910030047,0.027185761369764805,0.0005729355704350119,0.025825384072959423,0.02797665074467659,0.10952949681629737,0.10569043550640345,75,0.911457109451294
188,eucalyptus,hydra,641,19,972,320,0.04170057625820239,0.04224464576691389,0.0008570871019217415,0.03958282247185707,0.04287645407021046,0.12193115485211213,0.11998142302036285,75,0.8992467284202575
188,eucalyptus,looped_transformer_6physical_core4x2,641,19,972,320,0.031616452199717364,0.03169958479702473,0.0007137451404959048,0.02994474023580551,0.032685753889381886,0.1100072988991936,0.10873239859938622,75,0.9142636895179749
188,eucalyptus,tabpfn,641,19,972,320,0.037588504143059254,0.03812941908836365,0.0008355705973340527,0.03552521392703056,0.038767057470977306,0.11883614357560873,0.11640772223472595,75,0.9147530913352966
458,analcatdata_authorship,hybrid_8l,841,70,972,420,0.02917546360443036,0.029101000167429447,0.0001639783990632963,0.028990531340241432,0.029634651727974415,0.2916595517098904,0.28593681287020445,75,0.9999969720840454
458,analcatdata_authorship,hydra,841,70,972,420,0.04407466035336256,0.04403975699096918,0.00017520367120206002,0.04384251218289137,0.044576844200491905,0.30442024822036423,0.30091589968651533,75,0.9999135136604309
458,analcatdata_authorship,looped_transformer_6physical_core4x2,841,70,972,420,0.034516273997724056,0.03447779826819897,0.00015133057598751092,0.034310370683670044,0.03493156749755144,0.2920923117672404,0.2907508360221982,75,0.9999984860420227
