did,dataset_name,model,num_samples,num_features,eval_position,run,status,error,synchronized_elapsed_seconds,internal_unsynchronized_seconds,mean_metric
23381,dresses-sales,hybrid_8l,99,12,972,5,ok,,0.04941717628389597,0.00969671830534935,0.5185185074806213
23381,dresses-sales,tabpfn,99,12,972,6,ok,,0.04859362542629242,0.008407507091760635,0.43097642064094543
23381,dresses-sales,hybrid_8l,99,12,972,6,ok,,0.049459636211395264,0.009863555431365967,0.4511784613132477
23381,dresses-sales,hydra,99,12,972,6,ok,,0.05755091551691294,0.017404040321707726,0.4444444477558136
23381,dresses-sales,tabpfn,99,12,972,7,ok,,0.04994891304522753,0.008280486799776554,0.44107744097709656
23381,dresses-sales,hybrid_8l,99,12,972,7,ok,,0.05088663939386606,0.009753136895596981,0.5336700081825256
23381,dresses-sales,hydra,99,12,972,7,ok,,0.05891888588666916,0.017310842871665955,0.4377104341983795
23381,dresses-sales,hybrid_8l,99,12,972,8,ok,,0.049003543332219124,0.009666291996836662,0.41856059432029724
23381,dresses-sales,tabpfn,99,12,972,8,ok,,0.04823890421539545,0.008270207792520523,0.3598484992980957
23381,dresses-sales,hydra,99,12,972,8,ok,,0.05753580667078495,0.017352181486785412,0.43939393758773804
23381,dresses-sales,hydra,99,12,972,9,ok,,0.058490945026278496,0.017306295223534107,0.5168350338935852
23381,dresses-sales,tabpfn,99,12,972,9,ok,,0.04995053540915251,0.008309531025588512,0.49663299322128296
23381,dresses-sales,hybrid_8l,99,12,972,9,ok,,0.05084464978426695,0.009826326742768288,0.48821547627449036
23381,dresses-sales,hydra,99,12,972,10,ok,,0.05778293590992689,0.01731831766664982,0.4035087823867798
23381,dresses-sales,tabpfn,99,12,972,10,ok,,0.04918563738465309,0.008400322869420052,0.4070175290107727
23381,dresses-sales,hybrid_8l,99,12,972,10,ok,,0.04881199914962053,0.009813950397074223,0.4192982316017151
40966,MiceProtein,hydra,552,77,972,1,ok,,0.3540074238553643,0.037304699420928955,0.9983229637145996
40966,MiceProtein,hybrid_8l,552,77,972,1,ok,,0.30458512902259827,0.024688810110092163,1.0
40966,MiceProtein,tabpfn,552,77,972,1,ok,,0.32114790566265583,0.03555597644299269,1.0
40966,MiceProtein,hydra,552,77,972,2,ok,,0.31479356717318296,0.03730190545320511,0.998745322227478
40966,MiceProtein,tabpfn,552,77,972,2,ok,,0.31835449300706387,0.03553990740329027,1.0
40966,MiceProtein,hybrid_8l,552,77,972,2,ok,,0.2913430221378803,0.024640489369630814,1.0
40966,MiceProtein,hydra,552,77,972,3,ok,,0.3040850106626749,0.037277428433299065,0.9987596869468689
40966,MiceProtein,tabpfn,552,77,972,3,ok,,0.3039164515212178,0.035540017299354076,1.0
40966,MiceProtein,hybrid_8l,552,77,972,3,ok,,0.2949794614687562,0.0247321929782629,1.0
40966,MiceProtein,hybrid_8l,552,77,972,4,ok,,0.29601298924535513,0.024703549221158028,1.0
40966,MiceProtein,hydra,552,77,972,4,ok,,0.3157446589320898,0.03750315587967634,0.99431312084198
40966,MiceProtein,tabpfn,552,77,972,4,ok,,0.30763344280421734,0.035842450335621834,1.0
40966,MiceProtein,hybrid_8l,552,77,972,5,ok,,0.3704092763364315,0.024746299721300602,1.0
40966,MiceProtein,hydra,552,77,972,5,ok,,0.3463612496852875,0.03726957459002733,0.9983811378479004
40966,MiceProtein,tabpfn,552,77,972,5,ok,,0.30628319550305605,0.035567980259656906,1.0
40966,MiceProtein,hydra,552,77,972,6,ok,,0.31820281594991684,0.037281496450304985,0.9966800808906555
40966,MiceProtein,hybrid_8l,552,77,972,6,ok,,0.2892883298918605,0.024687197990715504,1.0
40966,MiceProtein,tabpfn,552,77,972,6,ok,,0.32252560555934906,0.03577201534062624,1.0
40966,MiceProtein,tabpfn,552,77,972,7,ok,,0.3021596930921078,0.03552770335227251,1.0
40966,MiceProtein,hybrid_8l,552,77,972,7,ok,,0.2908117566257715,0.024685212410986423,1.0
40966,MiceProtein,hydra,552,77,972,7,ok,,0.361581152305007,0.037309929728507996,0.9999136328697205
40966,MiceProtein,hydra,552,77,972,8,ok,,0.29659860767424107,0.03729463089257479,0.998559296131134
40966,MiceProtein,hybrid_8l,552,77,972,8,ok,,0.2833907874301076,0.0246807849034667,1.0
40966,MiceProtein,tabpfn,552,77,972,8,ok,,0.3735396955162287,0.03557310998439789,1.0
40966,MiceProtein,tabpfn,552,77,972,9,ok,,0.37581120897084475,0.03554827347397804,0.9998863935470581
40966,MiceProtein,hybrid_8l,552,77,972,9,ok,,0.2957911193370819,0.0246452484279871,1.0
40966,MiceProtein,hydra,552,77,972,9,ok,,0.30898028425872326,0.037270295433700085,0.9971426725387573
40966,MiceProtein,hybrid_8l,552,77,972,10,ok,,0.2954962095245719,0.024739687331020832,1.0
40966,MiceProtein,hydra,552,77,972,10,ok,,0.3124694237485528,0.03742437623441219,0.996283233165741
40966,MiceProtein,tabpfn,552,77,972,10,ok,,0.32859908044338226,0.03556277137249708,1.0
40975,car,hydra,1728,6,972,1,ok,,0.08974215760827065,0.05175202991813421,0.9441826343536377
40975,car,tabpfn,1728,6,972,1,ok,,0.08628232404589653,0.04831503797322512,0.9893051385879517
40975,car,hybrid_8l,1728,6,972,1,ok,,0.07325674872845411,0.032247910276055336,0.9857921004295349
40975,car,tabpfn,1728,6,972,2,ok,,0.07828154694288969,0.04021963197737932,0.9878180027008057
40975,car,hybrid_8l,1728,6,972,2,ok,,0.06527340412139893,0.028673199005424976,0.9934856295585632
40975,car,hydra,1728,6,972,2,ok,,0.08122940175235271,0.04332386236637831,0.950622022151947
40975,car,tabpfn,1728,6,972,3,ok,,0.07765732426196337,0.04014087375253439,0.9831019043922424
40975,car,hybrid_8l,1728,6,972,3,ok,,0.06521285977214575,0.02919419575482607,0.9803665280342102
40975,car,hydra,1728,6,972,3,ok,,0.08048024214804173,0.043372164480388165,0.9405215978622437
40975,car,tabpfn,1728,6,972,4,ok,,0.07685576565563679,0.04015593137592077,0.9798450469970703
40975,car,hybrid_8l,1728,6,972,4,ok,,0.11940154526382685,0.0286977244541049,0.9686719179153442
40975,car,hydra,1728,6,972,4,ok,,0.10148659721016884,0.04373061377555132,0.9397530555725098
40975,car,tabpfn,1728,6,972,5,ok,,0.1306679481640458,0.040446311235427856,0.996954083442688
40975,car,hydra,1728,6,972,5,ok,,0.08208820782601833,0.04334561340510845,0.9575151801109314
40975,car,hybrid_8l,1728,6,972,5,ok,,0.06693732645362616,0.028700098395347595,0.994560182094574
40975,car,hydra,1728,6,972,6,ok,,0.08557947166264057,0.043336838483810425,0.954403817653656
40975,car,hybrid_8l,1728,6,972,6,ok,,0.0649665230885148,0.028671064414083958,0.9823170304298401
40975,car,tabpfn,1728,6,972,6,ok,,0.07712382450699806,0.0402171378955245,0.9777802228927612
40975,car,hybrid_8l,1728,6,972,7,ok,,0.06407343130558729,0.02868212480098009,0.991859495639801
40975,car,hydra,1728,6,972,7,ok,,0.07921255100518465,0.04332177061587572,0.9580736756324768
40975,car,tabpfn,1728,6,972,7,ok,,0.07609447464346886,0.04010061640292406,0.993914008140564
40975,car,hydra,1728,6,972,8,ok,,0.08730039279907942,0.043374499306082726,0.9489735960960388
40975,car,hybrid_8l,1728,6,972,8,ok,,0.064020742662251,0.028669952414929867,0.9852594137191772
40975,car,tabpfn,1728,6,972,8,ok,,0.07627055700868368,0.040132627822458744,0.9846287965774536
40975,car,hydra,1728,6,972,9,ok,,0.07943684607744217,0.04344614502042532,0.9156385660171509
40975,car,hybrid_8l,1728,6,972,9,ok,,0.0642041489481926,0.028666796162724495,0.982827365398407
40975,car,tabpfn,1728,6,972,9,ok,,0.07633951865136623,0.040165169164538383,0.9894975423812866
40975,car,hybrid_8l,1728,6,972,10,ok,,0.06484406068921089,0.028685612604022026,0.9673852324485779
40975,car,tabpfn,1728,6,972,10,ok,,0.07713486533612013,0.040160030126571655,0.9806540012359619
40975,car,hydra,1728,6,972,10,ok,,0.08023777324706316,0.043439172208309174,0.9373834133148193
40982,steel-plates-fault,hydra,1941,27,972,1,ok,,0.17259371280670166,0.05341210402548313,0.9330407381057739
40982,steel-plates-fault,hybrid_8l,1941,27,972,1,ok,,0.1534683909267187,0.03470891248434782,0.9640443325042725
40982,steel-plates-fault,tabpfn,1941,27,972,1,ok,,0.16922180447727442,0.04672379419207573,0.9664533138275146
40982,steel-plates-fault,hydra,1941,27,972,2,ok,,0.1711017368361354,0.05343485716730356,0.9254541397094727
40982,steel-plates-fault,hybrid_8l,1941,27,972,2,ok,,0.15213241148740053,0.034683745354413986,0.9541487097740173
40982,steel-plates-fault,tabpfn,1941,27,972,2,ok,,0.1657723793759942,0.04676898010075092,0.9585980176925659
40982,steel-plates-fault,hybrid_8l,1941,27,972,3,ok,,0.1562652699649334,0.03454097546637058,0.9374843239784241
40982,steel-plates-fault,hydra,1941,27,972,3,ok,,0.24057603906840086,0.053449615836143494,0.9121881127357483
40982,steel-plates-fault,tabpfn,1941,27,972,3,ok,,0.2093935962766409,0.046754651702940464,0.9442482590675354
40982,steel-plates-fault,hydra,1941,27,972,4,ok,,0.17103547975420952,0.05346470419317484,0.9305323362350464
40982,steel-plates-fault,tabpfn,1941,27,972,4,ok,,0.1745347287505865,0.05596795678138733,0.963434100151062
40982,steel-plates-fault,hybrid_8l,1941,27,972,4,ok,,0.15909402817487717,0.0407522302120924,0.9603618383407593
40982,steel-plates-fault,hydra,1941,27,972,5,ok,,0.24756691325455904,0.061628660187125206,0.8972550630569458
40982,steel-plates-fault,hybrid_8l,1941,27,972,5,ok,,0.16618792805820704,0.039851454086601734,0.9383912682533264
40982,steel-plates-fault,tabpfn,1941,27,972,5,ok,,0.1768892202526331,0.054238819517195225,0.9439412951469421
40982,steel-plates-fault,tabpfn,1941,27,972,6,ok,,0.17018865700811148,0.05360759422183037,0.9488075375556946
40982,steel-plates-fault,hybrid_8l,1941,27,972,6,ok,,0.15531623270362616,0.03952166996896267,0.9505027532577515
40982,steel-plates-fault,hydra,1941,27,972,6,ok,,0.24652136117219925,0.06097808852791786,0.9215342998504639
40982,steel-plates-fault,hybrid_8l,1941,27,972,7,ok,,0.23336972668766975,0.039397125132381916,0.9507988095283508
40982,steel-plates-fault,tabpfn,1941,27,972,7,ok,,0.1856336360797286,0.05344078969210386,0.9556642770767212
40982,steel-plates-fault,hydra,1941,27,972,7,ok,,0.1823551543056965,0.06094956398010254,0.908924400806427
40982,steel-plates-fault,tabpfn,1941,27,972,8,ok,,0.17255493998527527,0.05355596635490656,0.9579493403434753
40982,steel-plates-fault,hydra,1941,27,972,8,ok,,0.26279178354889154,0.06096323020756245,0.9271769523620605
40982,steel-plates-fault,hybrid_8l,1941,27,972,8,ok,,0.22794485092163086,0.04067534580826759,0.9549331665039062
40982,steel-plates-fault,tabpfn,1941,27,972,9,ok,,0.1832499699667096,0.05598071031272411,0.9444265365600586
40982,steel-plates-fault,hydra,1941,27,972,9,ok,,0.1806469177827239,0.06405984610319138,0.916758120059967
40982,steel-plates-fault,hybrid_8l,1941,27,972,9,ok,,0.2317025288939476,0.04128951858729124,0.9452592134475708
40982,steel-plates-fault,hybrid_8l,1941,27,972,10,ok,,0.15937898866832256,0.041420658119022846,0.9595843553543091
40982,steel-plates-fault,hydra,1941,27,972,10,ok,,0.1824447950348258,0.06381587218493223,0.9287288784980774
40982,steel-plates-fault,tabpfn,1941,27,972,10,ok,,0.18005105014890432,0.05601039621978998,0.9613122344017029
40994,climate-model-simulation-crashes,hydra,540,18,972,1,ok,,0.0823531299829483,0.016814304515719414,0.9322709441184998
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,1,ok,,0.07676234934478998,0.011993099935352802,0.9406583905220032
40994,climate-model-simulation-crashes,tabpfn,540,18,972,1,ok,,0.08272645808756351,0.016824032180011272,0.9311176538467407
40994,climate-model-simulation-crashes,hydra,540,18,972,2,ok,,0.08139588683843613,0.017205114476382732,0.9435483813285828
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,2,ok,,0.13360810838639736,0.01308020856231451,0.9440982341766357
40994,climate-model-simulation-crashes,tabpfn,540,18,972,2,ok,,0.1182199977338314,0.016827277839183807,0.9411656856536865
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,3,ok,,0.07986596878618002,0.012057170271873474,0.9402100443840027
40994,climate-model-simulation-crashes,hydra,540,18,972,3,ok,,0.0818947209045291,0.016731515526771545,0.9037940502166748
40994,climate-model-simulation-crashes,tabpfn,540,18,972,3,ok,,0.08277211338281631,0.016829481348395348,0.9381775259971619
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,4,ok,,0.07737807463854551,0.012044486589729786,0.938854992389679
40994,climate-model-simulation-crashes,tabpfn,540,18,972,4,ok,,0.08337569702416658,0.016995185986161232,0.9441056847572327
40994,climate-model-simulation-crashes,hydra,540,18,972,4,ok,,0.08265164587646723,0.016655603423714638,0.9419037699699402
40994,climate-model-simulation-crashes,tabpfn,540,18,972,5,ok,,0.08413822203874588,0.016849138773977757,0.9506964683532715
40994,climate-model-simulation-crashes,hydra,540,18,972,5,ok,,0.08516850415617228,0.016740944236516953,0.9497800469398499
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,5,ok,,0.0912217115983367,0.012498036958277225,0.9527125954627991
40994,climate-model-simulation-crashes,hydra,540,18,972,6,ok,,0.11251228395849466,0.017197479493916035,0.9195564389228821
40994,climate-model-simulation-crashes,tabpfn,540,18,972,6,ok,,0.11734616197645664,0.01681436412036419,0.9338144659996033
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,6,ok,,0.11169843282550573,0.012402646243572235,0.9225488305091858
40994,climate-model-simulation-crashes,tabpfn,540,18,972,7,ok,,0.08768439944833517,0.01681768987327814,0.9607955813407898
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,7,ok,,0.07839524187147617,0.012073883786797523,0.9669153094291687
40994,climate-model-simulation-crashes,hydra,540,18,972,7,ok,,0.08358225878328085,0.01673534419387579,0.955249547958374
40994,climate-model-simulation-crashes,tabpfn,540,18,972,8,ok,,0.08410283457487822,0.01694598328322172,0.9287999868392944
40994,climate-model-simulation-crashes,hydra,540,18,972,8,ok,,0.08238899800926447,0.016722789965569973,0.9146000146865845
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,8,ok,,0.07718361727893353,0.01197306253015995,0.9215999841690063
40994,climate-model-simulation-crashes,hydra,540,18,972,9,ok,,0.10880003217607737,0.016799936071038246,0.9280149340629578
40994,climate-model-simulation-crashes,tabpfn,540,18,972,9,ok,,0.0834245104342699,0.016789686866104603,0.9408875107765198
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,9,ok,,0.07830381020903587,0.012161198072135448,0.9397019147872925
40994,climate-model-simulation-crashes,tabpfn,540,18,972,10,ok,,0.0813723923638463,0.016826646402478218,0.9649389982223511
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,10,ok,,0.07505951449275017,0.01241400744765997,0.9505420327186584
40994,climate-model-simulation-crashes,hydra,540,18,972,10,ok,,0.08053819183260202,0.016933739185333252,0.9513888955116272
