did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,hybrid_8l,625,4,972,312,1,22,ok,,0.039003255777060986,0.015085962601006031,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,22,ok,,0.04511530604213476,0.020250767469406128,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,23,ok,,0.04775175079703331,0.022608264349400997,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,23,ok,,0.0381586654111743,0.01458249893039465,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,23,ok,,0.04429206624627113,0.020104940980672836,0.9993955492973328
11,balance-scale,hydra_small,625,4,972,312,1,23,ok,,0.13914153911173344,0.11221129633486271,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,24,ok,,0.04517593141645193,0.020633752457797527,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,24,ok,,0.04659606050699949,0.022167528979480267,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,24,ok,,0.038346532732248306,0.014658561907708645,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,24,ok,,0.13950914610177279,0.1125655984506011,0.9973443746566772
11,balance-scale,hybrid_8l,625,4,972,312,1,25,ok,,0.038469353690743446,0.014659925363957882,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,25,ok,,0.04590847808867693,0.021846490912139416,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,25,ok,,0.13920372631400824,0.1125404005870223,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,25,ok,,0.04509687051177025,0.020253943279385567,0.9993955492973328
11,balance-scale,hydra_small,625,4,972,312,1,26,ok,,0.13891112245619297,0.11248512752354145,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,26,ok,,0.044672777876257896,0.02034183032810688,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,26,ok,,0.04244286194443703,0.014869261533021927,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,26,ok,,0.04657966177910566,0.022022714838385582,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,27,ok,,0.1391272721812129,0.11261987127363682,0.9973443746566772
11,balance-scale,hybrid_8l,625,4,972,312,1,27,ok,,0.03843165282160044,0.014639757573604584,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,27,ok,,0.0443233959376812,0.020158082246780396,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,27,ok,,0.04645247012376785,0.02206334099173546,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,28,ok,,0.044579291716217995,0.02029720600694418,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,28,ok,,0.03873836528509855,0.015017141588032246,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,28,ok,,0.13949458859860897,0.11240941286087036,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,28,ok,,0.04717573896050453,0.022183237597346306,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,29,ok,,0.03893270343542099,0.014865013770759106,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,29,ok,,0.1405896134674549,0.11251646466553211,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,29,ok,,0.049046022817492485,0.023081130348145962,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,29,ok,,0.045252115465700626,0.020317784510552883,0.9993955492973328
11,balance-scale,hydra_small,625,4,972,312,1,30,ok,,0.14079204574227333,0.1126315938308835,0.9973443746566772
11,balance-scale,hybrid_8l,625,4,972,312,1,30,ok,,0.03968386631458998,0.014882958494126797,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,30,ok,,0.046343984082341194,0.02199049387127161,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,30,ok,,0.04827670659869909,0.020429826341569424,0.9993955492973328
11,balance-scale,hydra_small,625,4,972,312,2,1,ok,,0.14000899344682693,0.11253723502159119,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,1,ok,,0.04741474147886038,0.02212624065577984,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,1,ok,,0.04519845265895128,0.020342642441391945,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,1,ok,,0.038928654976189137,0.014682087115943432,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,2,ok,,0.04664643667638302,0.02182558085769415,0.9822571873664856
