did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,2,4,ok,,0.08015876356512308,0.017033844254910946,0.9940271973609924
11,balance-scale,tabpfn,625,4,972,312,2,4,ok,,0.04470605216920376,0.02027784939855337,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,5,ok,,0.09166991338133812,0.017356845550239086,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,5,ok,,0.053205955773591995,0.022380794398486614,0.9822571873664856
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,2,5,ok,,0.0531667023897171,0.017008845694363117,0.9940271973609924
11,balance-scale,tabpfn,625,4,972,312,2,5,ok,,0.059109010733664036,0.02012678235769272,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,3,1,ok,,0.04919267352670431,0.014649585820734501,0.9962307810783386
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,3,1,ok,,0.04000033624470234,0.017098004929721355,0.9975317716598511
11,balance-scale,tabpfn,625,4,972,312,3,1,ok,,0.04485273081809282,0.020299560390412807,0.998451828956604
11,balance-scale,hydra,625,4,972,312,3,1,ok,,0.07231688499450684,0.02349549625068903,0.9882017970085144
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,3,2,ok,,0.04497011285275221,0.017067828215658665,0.9975317716598511
11,balance-scale,hydra,625,4,972,312,3,2,ok,,0.047535612247884274,0.022022203542292118,0.9882017970085144
11,balance-scale,tabpfn,625,4,972,312,3,2,ok,,0.0577853936702013,0.02029663510620594,0.998451828956604
11,balance-scale,hybrid_8l,625,4,972,312,3,2,ok,,0.05288536939769983,0.014720140025019646,0.9962307810783386
11,balance-scale,tabpfn,625,4,972,312,3,3,ok,,0.05864475108683109,0.020099752582609653,0.998451828956604
11,balance-scale,hybrid_8l,625,4,972,312,3,3,ok,,0.05269301496446133,0.0151200070977211,0.9962307810783386
11,balance-scale,hydra,625,4,972,312,3,3,ok,,0.05895815510302782,0.022661536000669003,0.9882017970085144
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,3,3,ok,,0.039971692487597466,0.016953361220657825,0.9975317716598511
11,balance-scale,hybrid_8l,625,4,972,312,3,4,ok,,0.07919377461075783,0.014627483673393726,0.9962307810783386
11,balance-scale,tabpfn,625,4,972,312,3,4,ok,,0.051393723115324974,0.02007865160703659,0.998451828956604
11,balance-scale,hydra,625,4,972,312,3,4,ok,,0.0843379208818078,0.021866428665816784,0.9882017970085144
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,3,4,ok,,0.059934345073997974,0.0170156080275774,0.9975317716598511
11,balance-scale,hydra,625,4,972,312,3,5,ok,,0.07678765710443258,0.02225856203585863,0.9882017970085144
11,balance-scale,hybrid_8l,625,4,972,312,3,5,ok,,0.08804840128868818,0.015215648338198662,0.9962307810783386
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,3,5,ok,,0.04157479014247656,0.017300517298281193,0.9975317716598511
11,balance-scale,tabpfn,625,4,972,312,3,5,ok,,0.04851950705051422,0.02003853488713503,0.998451828956604
11,balance-scale,hybrid_8l,625,4,972,312,4,1,ok,,0.07859520055353642,0.01468101516366005,0.9892569780349731
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,4,1,ok,,0.050753540359437466,0.017188847064971924,0.9934405088424683
11,balance-scale,hydra,625,4,972,312,4,1,ok,,0.05034764111042023,0.02253123838454485,0.9771883487701416
11,balance-scale,tabpfn,625,4,972,312,4,1,ok,,0.07916277647018433,0.02039499208331108,0.9949772357940674
11,balance-scale,hybrid_8l,625,4,972,312,4,2,ok,,0.04035575967282057,0.015543750487267971,0.9892569780349731
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,4,2,ok,,0.05576993525028229,0.018691644072532654,0.9934405088424683
11,balance-scale,tabpfn,625,4,972,312,4,2,ok,,0.08685281593352556,0.022427531890571117,0.9949772357940674
11,balance-scale,hydra,625,4,972,312,4,2,ok,,0.049544379115104675,0.02396930381655693,0.9771883487701416
11,balance-scale,hybrid_8l,625,4,972,312,4,3,ok,,0.040922162123024464,0.016421894542872906,0.9892569780349731
11,balance-scale,tabpfn,625,4,972,312,4,3,ok,,0.0505409175530076,0.022041562013328075,0.9949772357940674
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,4,3,ok,,0.045311118476092815,0.018559223972260952,0.9934405088424683
11,balance-scale,hydra,625,4,972,312,4,3,ok,,0.05572282522916794,0.02388143725693226,0.9771883487701416
11,balance-scale,hydra,625,4,972,312,4,4,ok,,0.04864738043397665,0.023118111304938793,0.9771883487701416
11,balance-scale,tabpfn,625,4,972,312,4,4,ok,,0.06354926247149706,0.021141615696251392,0.9949772357940674
11,balance-scale,hybrid_8l,625,4,972,312,4,4,ok,,0.040793539956212044,0.01582733727991581,0.9892569780349731
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,4,4,ok,,0.05317499861121178,0.017803692258894444,0.9934405088424683
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,4,5,ok,,0.06555554457008839,0.017802037298679352,0.9934405088424683
11,balance-scale,hybrid_8l,625,4,972,312,4,5,ok,,0.045916725881397724,0.015478625893592834,0.9892569780349731
11,balance-scale,hydra,625,4,972,312,4,5,ok,,0.04782006237655878,0.023140523582696915,0.9771883487701416
11,balance-scale,tabpfn,625,4,972,312,4,5,ok,,0.07671633176505566,0.021308221854269505,0.9949772357940674
11,balance-scale,hybrid_8l,625,4,972,312,5,1,ok,,0.04043341800570488,0.015356514602899551,0.9940381646156311
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,5,1,ok,,0.05258262623101473,0.017888040281832218,0.9965973496437073
11,balance-scale,hydra,625,4,972,312,5,1,ok,,0.05469301529228687,0.023097853176295757,0.9914498925209045
11,balance-scale,tabpfn,625,4,972,312,5,1,ok,,0.06222087703645229,0.021110107190907,0.9976605176925659
11,balance-scale,hydra,625,4,972,312,5,2,ok,,0.047998180612921715,0.023156434297561646,0.9914498925209045
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,5,2,ok,,0.0925684655085206,0.017843516543507576,0.9965973496437073
11,balance-scale,hybrid_8l,625,4,972,312,5,2,ok,,0.04549786262214184,0.015227319672703743,0.9940381646156311
11,balance-scale,tabpfn,625,4,972,312,5,2,ok,,0.04676070436835289,0.021590125747025013,0.9976605176925659
11,balance-scale,hydra,625,4,972,312,5,3,ok,,0.06775810942053795,0.022947137244045734,0.9914498925209045
11,balance-scale,hybrid_8l,625,4,972,312,5,3,ok,,0.04613428842276335,0.015413522720336914,0.9940381646156311
11,balance-scale,tabpfn,625,4,972,312,5,3,ok,,0.04830839764326811,0.02117076050490141,0.9976605176925659
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,5,3,ok,,0.04556771460920572,0.017863033339381218,0.9965973496437073
11,balance-scale,tabpfn,625,4,972,312,5,4,ok,,0.07893922366201878,0.02121665794402361,0.9976605176925659
11,balance-scale,hydra,625,4,972,312,5,4,ok,,0.04903507325798273,0.02306516095995903,0.9914498925209045
11,balance-scale,hybrid_8l,625,4,972,312,5,4,ok,,0.03977024182677269,0.014967668801546097,0.9940381646156311
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,5,4,ok,,0.10504916030913591,0.020579340867698193,0.9965973496437073
11,balance-scale,hybrid_8l,625,4,972,312,5,5,ok,,0.1727388696745038,0.015139424242079258,0.9940381646156311
11,balance-scale,hydra,625,4,972,312,5,5,ok,,0.1812778590247035,0.027438165619969368,0.9914498925209045
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,5,5,ok,,0.2257264144718647,0.02272956445813179,0.9965973496437073
11,balance-scale,tabpfn,625,4,972,312,5,5,ok,,0.21600238978862762,0.022037694230675697,0.9976605176925659
